카테고리,키워드,합계,상품수,경쟁도
주얼리,리본귀걸이,950,64347,67.73
주얼리,진주피어싱,2750,33812,12.3
주얼리,남성팔찌,5060,551334,108.96
주얼리,원터치링귀걸이,2180,149564,68.61
주얼리,이베몹목걸이,590,143,0.24
주얼리,펜디팔찌,2230,3285,1.47
주얼리,14K데일리귀걸이,2700,98863,36.62
주얼리,여자14K팔찌,1860,103083,55.42
주얼리,14K테니스팔찌,1020,2777,2.72
주얼리,까르띠에못팔찌,8140,28,0.0
주얼리,엄지반지,5520,9396,1.7
주얼리,14K이어커프,2320,14616,6.3
주얼리,로켓목걸이,1810,29386,16.24
주얼리,티타늄반지,2920,65242,22.34
주얼리,프라다귀걸이,3880,215,0.06
주얼리,프로포즈반지케이스,1110,5302,4.78
주얼리,한복귀걸이,2930,9594,3.27
주얼리,14K두줄목걸이,1180,7631,6.47
주얼리,티파니하트목걸이,4670,3036,0.65
주얼리,925실버팔찌,1820,397762,218.55
주얼리,비즈세트,3980,197835,49.71
주얼리,볼드링,2500,95808,38.32
주얼리,여자구찌목걸이,6110,1274,0.21
주얼리,까르띠에러브링,22780,892,0.04
주얼리,이어커프귀걸이,2550,100478,39.4
주얼리,티파니스마일목걸이,18610,486,0.03
주얼리,남자18K팔찌,2530,15732,6.22
주얼리,롱귀걸이,2620,295128,112.64
주얼리,모이사나이트반지,2960,2741,0.93
주얼리,로렉스팔찌,3070,1600,0.52
주얼리,다이아1캐럿가격,23010,2407,0.1
주얼리,마르지엘라넘버링,4900,3375,0.69
주얼리,로제도르반지,1640,19333,11.79
주얼리,18K금팔찌,4800,306780,63.91
주얼리,남자은반지,3610,74130,20.53
지갑,초등학생지갑,4780,23919,5.0
지갑,프라다카드홀더,2130,5612,2.63
지갑,여자생로랑카드지갑,1670,5910,3.54
지갑,여자코치카드지갑,2070,3700,1.79
지갑,조셉앤스테이시카드지갑,1390,128,0.09
지갑,디올장지갑,3230,1391,0.43
지갑,캘빈클라인지갑,2430,24696,10.16
지갑,휠라지갑,1160,3044,2.62
지갑,남자보테가지갑,2560,36133,14.11
지갑,프라다남자카드지갑,1470,3963,2.7
지갑,헤지스남자지갑,1530,7627,4.98
지갑,샤넬카드목걸이,1950,41,0.02
지갑,여성샤넬반지갑,2440,1474,0.6
지갑,알렉산더맥퀸지갑,2010,37679,18.75
지갑,얇은장지갑,800,8376,10.47
지갑,30대여자지갑추천,3370,42238,12.53
지갑,목걸이형카드지갑,1110,36381,32.78
지갑,체인지갑,1230,187018,152.05
지갑,헤지스여성반지갑,790,6056,7.67
지갑,버버리남성지갑,1350,13116,9.72
지갑,클루반지갑,790,634,0.8
지갑,쿠론블랑아베스,960,491,0.51
지갑,마르지엘라키링지갑,570,1699,2.98
지갑,메종키츠네카드지갑,3070,368,0.12
지갑,빈폴여성지갑,830,6558,7.9
지갑,루이비통머니클립,4410,38,0.01
지갑,루이비통포켓오거나이저,6650,1044,0.16
지갑,FENNEC지갑,3580,3923,1.1
지갑,고야드인서트카드지갑,4130,647,0.16
지갑,통장케이스,810,18011,22.24
지갑,루이비통남성반지갑,2150,2584,1.2
지갑,버버리남성반지갑,330,9082,27.52
지갑,샤넬지퍼카드지갑,2030,742,0.37
지갑,아페쎄하프문카드지갑,1370,1832,1.34
지갑,여자빈폴반지갑,1030,2785,2.7
지갑,천지갑,1780,19065,10.71
청소용품,코스트코걸레,450,545,1.21
청소용품,분리수거백,540,11042,20.45
청소용품,냄새안나는쓰레기통,1040,4408,4.24
청소용품,파란통,810,5095,6.29
청소용품,매직캔휴지통히포,470,1237,2.63
청소용품,벽에붙이는쓰레기통,60,153,2.55
청소용품,종량제봉투거치대,630,2193,3.48
청소용품,싱크대음식물,980,99957,102.0
청소용품,욕실바닥솔,460,93381,203.0
청소용품,대용량휴지통,290,77333,266.67
청소용품,웅거,1030,8735,8.48
청소용품,바티칸솔,550,8294,15.08
청소용품,걸레실내화,740,17307,23.39
청소용품,바이칸스퀴지,580,1973,3.4
청소용품,외부유리창청소,1030,4748,4.61
청소용품,욕실바닥청소솔,810,91985,113.56
청소용품,소확청,550,25,0.05
청소용품,바이레다,650,15292,23.53
청소용품,시스템에어컨청소,6140,9610,1.57
청소용품,씽크대하수구냄새,2350,27658,11.77
청소용품,정전기먼지털이,440,10852,24.66
청소용품,고로고로초강력,490,2794,5.7
청소용품,먼지청소용품,20,601502,30075.1
청소용품,블리바휴지통,4480,57,0.01
청소용품,돌도리아,530,179,0.34
청소용품,아파트유리창청소도구,360,3023,8.4
청소용품,원형휴지통,340,192278,565.52
청소용품,맘스클리너,380,451,1.19
청소용품,매직캔250,810,9291,11.47
청소용품,3M먼지털이,470,7502,15.96
청소용품,서비스테이블,590,8518,14.44
청소용품,쓰레기통20L,210,88813,422.92
청소용품,대빗자루,760,1223,1.61
청소용품,스펀지밀대,470,41952,89.26
청소용품,3단쓰레기통,310,31623,102.01
청소용품,갈대빗자루,1010,10251,10.15
청소용품,모아비,10200,3741,0.37
청소용품,미용실빗자루,790,9688,12.26
청소용품,홈트너스물걸레,1100,24,0.02
청소용품,롤크리너,1170,150587,128.71
청소용품,브라반티아보터치빈,950,190,0.2
청소용품,청소걸레,1310,971173,741.35
청소용품,통돌이청소기,1070,35302,32.99
청소용품,화장대쓰레기통,320,31537,98.55
청소용품,쓰레기압축기,940,1317,1.4
청소용품,청소짱,790,6686,8.46
청소용품,먼지떨이,1660,233555,140.7
청소용품,바닥밀대,1060,168258,158.73
청소용품,쓰레기분리수거,2200,298821,135.83
청소용품,원목쓰레기통,300,6960,23.2
청소용품,웨스코,1440,5878,4.08
청소용품,청소집게,1070,56163,52.49
청소용품,틈새청소솔,1060,124037,117.02
청소용품,MH250WG,140,302,2.16
청소용품,거실창문청소,1520,3331,2.19
청소용품,모아비빗자루,1300,1378,1.06
청소용품,다믈레,1050,28,0.03
청소용품,바이칸미디움,260,805,3.1
청소용품,외창청소,1090,1969,1.81
청소용품,접이식분리수거,140,14468,103.34
청소용품,WESCO,870,5878,6.76
청소용품,강당걸레,670,39931,59.6
청소용품,마포걸레짤순이,410,23600,57.56
청소용품,물걸레포,680,5129,7.54
청소용품,에또르,420,13921,33.15
청소용품,원터치미니휴지통,250,9877,39.51
청소용품,강화마루코팅,2190,719,0.33
청소용품,깔끔대장스프레이밀대걸레,1510,47,0.03
청소용품,바닥청소,2790,530241,190.05
청소용품,웨그테일,400,12,0.03
축구,GG6715,200,10,0.05
축구,프레데터,75990,135999,1.79
축구,아디다스풋살화주니어,30,15334,511.13
축구,아디다스아동풋살화,380,13878,36.52
축구,준타스반팔,30,617,20.57
축구,문디알,610,3260,5.34
축구,아동축구풋살화,20,39358,0.0
축구,아디다스티로더플백,810,10671,13.17
축구,아디다스X고스티드.1TF,390,18288,46.89
축구,주니어FG,20,13094,0.0
축구,나이키머큐리얼슈퍼플라이7엘리트TF,310,99,0.32
축구,미즈노아동풋살화,140,607,4.34
축구,축구보호대,760,132208,173.96
축구,미즈노이그니터스,700,731,1.04
축구,험멜태클팬츠,200,178,0.89
축구,나이키엘리트축구화,270,16009,59.29
축구,축구상의,640,54852,85.71
축구,프레데터프릭,1010,12243,12.12
축구,프레데터20.3TF,220,99,0.45
축구,FV8703,30,1017,33.9
축구,나이키루나가토,510,117,0.23
축구,축구조끼스타,20,7407,0.0
축구,BV6708,220,3069,13.95
축구,아디다스축구복,590,279520,473.76
축구,AT7978-606,30,129,4.3
축구,아디다스에스트로저지,20,22649,1132.45
축구,토트넘원정유니폼,90,6341,70.46
축구,AQ4176-163,80,39,0.49
축구,프레데터매니아,670,141,0.21
축구,접이식골대,150,19383,129.22
축구,나이키짐백,700,5899,8.43
축구,나이키티엠포레전드8프로,740,4195,5.67
축구,스포츠크로스백,2060,258944,125.7
축구,아디다스프레데터20.3MG,140,102,0.73
축구,에스트로15저지,40,7475,186.88
축구,축구팬츠,770,82402,107.02
축구,나이키엘리트TF,330,237,0.72
축구,나이키주장완장,70,542,7.74
축구,BQ5435-110,90,136,1.51
축구,NFL져지,210,5619,26.76
축구,미즈노레뷸라컵셀렉트AS,50,1573,31.46
축구,아디다스엑스고스티드.3LLTF,70,34263,489.47
축구,EF1970,130,696,5.35
축구,나이키골키퍼유니폼,40,188,4.7
축구,나이키스포츠백,630,81353,129.13
축구,도르트문트,70600,28080,0.4
축구,미즈노주니어축구화,70,1328,18.97
축구,아디다스실내화가방,550,494,0.9
축구,포그바축구화,1130,620,0.55
축구,푸마주니어풋살화,120,6184,51.53
축구,Q1GB190209,150,133,0.89
축구,나이키ELITETF,20,3,0.15
축구,나이키브라질리아9.0,600,6569,10.95
축구,아식스키즈풋살화,110,595,5.41
축구,유소년골키퍼장갑,80,5899,73.74
축구,프레데터20.1,620,6417,10.35
축구,미즈노모렐리아UL,340,276,0.0
축구,아디다스프레데터뮤테이터20.1AG,30,5556,0.0
축구,퓨마울트라,580,24478,42.2
축구,나이키아동풋살화,830,8293,9.99
축구,나이키팬텀베놈프로,320,2472,7.72
축구,아디다스고스티드.1,660,4197,6.36
축구,아디다스주니어축구화,750,21008,28.01
축구,아디다스짐색,430,1525,3.55
축구,앵클가드,480,17837,37.16
축구,축구옷,490,1156013,2359.21
축구,푸마Z,270,8209,30.4
축구,10560606,90,9,0.0
축구,나이키스타킹,560,12535,22.38
축구,나이키축구화다이나믹핏,20,4153,0.0
축구,나이키팬텀GT아카데미,320,17293,54.04
축구,나이키하이퍼베놈팬텀3,1060,248,0.23
축구,디아도라풋살화,380,372,0.98
축구,리복GG6715,20,108,5.4
축구,미즈노주니어풋살화,130,767,5.9
축구,아디다스피날레,410,5437,13.26
축구,코파,2320,46288,19.95
축구,팬텀비전,930,15588,16.76
축구,푸마킹프로,160,873,5.46
축구,퓨마넷핏,700,8715,12.45
축구,프랑스유니폼,500,4959,9.92
축구,나이키줌머큐리얼베이퍼,160,245,0.0
축구,엄브로리벤지V3,40,54,1.35
축구,챔스축구공,420,694,1.65
축구,축구심판용품,90,10642,118.24
축구,축구콘,540,34673,64.21
축구,CV0839600,50,23,0.0
축구,모렐리아2프로AS,230,192,0.83
침구단품,토퍼매트리스커버,1030,19679,19.11
침구단품,광목차렵이불,990,20232,20.44
침구단품,100수이불커버,600,3628,6.05
침구단품,스누피이불,800,1633,2.04
침구단품,면스프레드,620,26406,42.59
침구단품,높은매트리스커버,1040,1227,1.18
침구단품,슈퍼싱글커버,1560,347856,222.98
침구단품,침대커버레이스,740,46121,62.33
침구단품,광목이불커버,1230,6528,5.31
침구단품,나이스필이불,2390,16408,6.87
침구단품,템퍼밀레니엄베개S,1530,60,0.04
침구단품,미니담요,620,35089,56.6
침구단품,빨대베개,930,316,0.34
침구단품,아이리스패드,280,18598,66.42
침구단품,모달와플,560,19148,34.19
침구단품,입는담요,1550,26569,17.14
침구단품,꼬깔콘이불,1860,100,0.05
침구단품,진로이불,1850,32,0.02
침구단품,차박토퍼,1430,2127,1.49
침구단품,100수차렵이불,210,2109,10.04
침구단품,알러지케어침대패드,820,7631,9.31
침구단품,체크매트리스커버,460,2431,5.28
침구단품,베겟잎,5260,3209,0.61
침구단품,자가발열양면토퍼,1500,417,0.28
침구단품,1인용요,860,17220,20.02
침구단품,스프레드이불,420,31767,75.64
침구단품,에스닉블랭킷,880,11521,13.09
침구단품,템퍼오리지날베개M,900,177,0.2
침구단품,60수패드,290,52157,179.85
침구단품,대구1988,3140,184,0.06
침구단품,샤오미메모리폼베개,110,734,6.67
침구단품,아이르,10610,49884,4.7
침구단품,이부자리,11760,3675,0.31
침구단품,한샘메모리폼,630,2123,3.37
침구단품,린넨이불커버,560,36681,65.5
침구단품,베개속커버,870,9767,11.23
침구단품,슬립앤슬립,3610,6882,1.91
침구단품,싱글매트커버,490,341728,697.4
침구단품,프로텍트어베드,2850,15969,5.6
침구단품,닥스차렵이불,850,2486,2.92
침구단품,박나래이불,2840,786,0.28
침구단품,이케아베개커버,1510,9282,6.15
침구단품,패밀리침대방수커버,910,1790,1.97
침구단품,여름토퍼,1210,10077,8.33
침구단품,학생담요,1240,64643,52.13
침구단품,냉감이불,430,4569,10.63
침구단품,모달차렵,480,121734,253.61
침구단품,슈퍼싱글메트리스커버,2060,156123,75.79
침구단품,지누스그린티토퍼,640,699,1.09
침구단품,엄마마음,1590,2191,1.38
침구단품,운현궁패드,480,2674,5.57
침구단품,자미온이불,2280,2313,1.01
침구단품,규아르,3330,1499,0.45
침구단품,극세사차렵이불,840,124211,147.87
침구세트,앳센셜100수호텔베딩,120,37,0.0
침구세트,앳센셜,1800,888,0.49
침구세트,앳센셜100수,120,37,0.0
침구세트,판셀솔루션,1010,98,0.1
침구세트,100수호텔베딩,20,20927,1046.35
침구세트,코지샵오가닉,350,160,0.46
침구세트,싱글침대이불셋트,40,119762,2994.05
침구세트,알레르망패딩,110,1073,9.75
침구세트,스누피이불,800,1649,2.06
침구세트,코지샵침구,110,1042,9.47
침구세트,패딩이불커버,320,32231,100.72
침구세트,알레르망침구세트S,70,1163,16.61
침구세트,로라애슐리침구세트,70,567,8.1
침구세트,믹스앤매치,3670,42660,11.62
침구세트,이케아침구세트,1050,5560,5.3
침구세트,코지샵60수오가닉,30,56,0.0
침구세트,광목예찬,220,55,0.25
침구세트,한스데코이불,210,1627,7.75
침구세트,박홍근오가닉,190,53,0.28
침구세트,뱀부이불,430,22437,52.18
침구세트,세일러문이불,210,534,2.54
침구세트,레이스이불세트,80,28065,350.81
침구세트,세사여름이불,200,405,2.02
침구세트,알레르망차렵이불세트Q,40,690,17.25
침구세트,엣센셜베딩,20,90,4.5
침구세트,그라시아진드기차단,20,150,7.5
침구세트,라지킹여름이불,40,856,21.4
침구세트,차렵이불토퍼세트,150,11068,73.79
침구세트,케네시로렌스,140,58,0.41
침구세트,키즈사계절이불,40,9532,238.3
침구세트,파라킷,470,897,1.91
침구세트,간절기이불퀸세트,20,40,0.0
침구세트,웰크론이불,290,6501,22.42
침구세트,박홍근이불K,40,1372,34.3
침구세트,알레르망싱글세트,70,2146,30.66
침구세트,알레르망여름,100,370,3.7
침구세트,차렵이불풀세트,70,47539,679.13
침구세트,코지샵이불,230,848,3.69
침구세트,검정이불,320,72596,226.86
침구세트,모던하우스차렵이불세트,20,1158,57.9
침구세트,쉬즈홈메이슨안티알러지,20,557,0.0
침구세트,면60수침구세트,20,23567,0.0
침구세트,모던하우스알러지침구세트,20,891,0.0
침구세트,슈퍼싱글프릴침구세트,20,13228,661.4
침구세트,알레르망차렵이불패드세트Q,20,339,16.95
침구세트,앳센셜이불,30,138,4.6
침구세트,엘르침구세트,80,3973,49.66
침구세트,100수베딩,20,579,28.95
침구세트,레노마모달침구세트,30,9013,300.43
침구세트,박홍근극세사이불Q,20,478,23.9
침구세트,알레르망차렵패드세트Q,20,438,21.9
침구세트,어린이모달이불,170,4042,23.78
침구세트,에어룸멜팅60수,20,193,9.65
침구세트,간절기이불패드세트,50,15492,309.84
침구세트,닥스퀸이불세트,60,2220,37.0
침구세트,로라에슐리,1600,4042,2.53
침구세트,스트라이프이불,230,42713,185.71
침구세트,아망떼광목이불,40,3087,77.17
침구세트,알레르망딘,290,417,1.44
침구세트,운현궁퀸차렵이불세트,20,520839,0.0
침구세트,코지샵오가닉침구,90,141,1.57
침구세트,60수고밀도호텔침구,20,2372,118.6
침구세트,모달차렵이불세트싱글리프그라데이션,20,40,0.0
침구세트,사계절퀸이불세트,20,29640,1482.0
침구세트,신학기이불셋트,20,3294,0.0
침구세트,알레르망베르세,140,106,0.76
침구세트,알레르망이불패드세트Q,20,850,42.5
침구세트,엠시베딩,1390,665,0.48
침구세트,케노샤이불,50,985,19.7
침구세트,플라워이불,450,92054,204.56
침구세트,헬렌스타인베르사이유,70,404,5.77
침구세트,화려한이불,60,3367,56.12
침구세트,SESA이불,920,10774,11.71
침구세트,그라시아진드기차단점프차렵이불베개세트Q,20,126,0.0
침구세트,모달100,470,21339,45.4
침구세트,모던하우스마이호텔,170,2287,13.45
침구세트,밀리홈미블랑,70,0,0.0
침구세트,바스락이불,970,288,0.3
침구세트,사계절침구세트,340,80411,236.5
침구세트,세사이불커버세트,60,291,4.85
침구세트,세사차렵세트,60,4706,78.43
침구세트,세사차렵이불패드세트,40,2882,72.05
침구세트,어벤져스이불,160,1065,6.66
침구세트,요차렵세트,90,20661,229.57
침구세트,초등이불,370,2386,6.45
침구세트,프랑켄스톨츠판,80,0,0.0
침구세트,호텔침구풀세트,40,6738,168.45
침구세트,모던하우스침구세트,130,3637,27.98
침구세트,시어서커이불세트K,20,8815,0.0
침구세트,알레르망차렵패드세트S,20,337,16.85
침구세트,에이프릴침구,110,15274,138.85
침구세트,엣센셜이불,50,232,4.64
침구세트,킹차렵이불세트,80,22498,281.23
침구세트,피그먼트이불세트,160,31217,195.11
침구세트,100수침구세트,40,11293,282.32
침구세트,레노마미니꽃모달,80,432,5.4
침구세트,레노마안단이불세트,20,171435,8571.75
침구세트,마틸라키즈침구,110,573,0.0
침구세트,박홍근이불셋트,50,7094,141.88
침구세트,스누즈이불,110,4037,36.7
침구세트,알레르망패딩S,20,305,15.25
침구세트,에어룸이불SK,20,1628,0.0
침구세트,여름이불K,20,30366,1518.3
침구세트,이블세트,340,1835144,5397.48
침구세트,케노샤화이트포트네,20,109885,0.0
침구세트,토퍼패드,880,53896,61.25
침구세트,HEIRLOOM,3050,8285,2.72
침구세트,남자이불,200,18864,94.32
침구세트,더플레오면피그워싱,60,0,0.0
침구세트,더플레오워싱자수이불,20,234,0.0
침구세트,레노마모달이불세트S,20,7155,357.75
침구세트,로제모달,140,1197,8.55
침구세트,모찌이불,380,1758,4.63
침구세트,무지이불세트,50,19132,382.64
침구세트,세사차렵패드,50,2654,53.08
침구세트,순면침구세트,300,269760,899.2
침구세트,스마일이불,170,2865,16.85
